,year_month,yiyang_neutral,yiyang_positive,yiyang_negative,yiyang_confidence,sentiment_score_yiyang,sentiment_score_yiyang_std
194,2016-01,0.94481784,0.05481615,0.00036606917,0.94481784,0.05445007894663182,-0.18287048078406773
195,2016-02,0.9834289,0.011726648,0.004844471,0.9834289,0.006882176878467102,-0.3372372765021379
196,2016-03,0.8959173,0.10030571,0.00377702,0.8959173,0.09652869377012914,-0.0463174554004788
197,2016-04,0.7104122,0.28915533,0.00043250478,0.8498389,0.2887228428786936,0.5773887343561207
198,2016-05,0.9229291,0.07685574,0.00021516262,0.9229291,0.07664058068682304,-0.11085812581199268
199,2016-06,0.8012973,0.19821097,0.000491762,0.8012973,0.19771920566927292,0.2820648023782645
200,2016-07,0.99606013,0.0036914558,0.00024841758,0.99606013,0.003443038326622627,-0.3483979284375113
201,2016-08,0.98902225,0.010834133,0.00014355412,0.98902225,0.010690579132642597,-0.324878294347741
202,2016-09,0.9267713,0.07313403,9.4735624e-05,0.9421409,0.07303928864186876,-0.12254499635397997
203,2016-10,0.7862523,0.21361847,0.00012916516,0.86335546,0.2134893081450476,0.3332417532524586
204,2016-11,0.67830306,0.2567454,0.06495152,0.89396036,0.19179386342503904,0.26283595149338473
205,2016-12,0.97129315,0.028451478,0.00025534895,0.97129315,0.02819612956461372,-0.2680694881995929
206,2017-01,0.9988487,0.0010935215,5.7822534e-05,0.9988487,0.0010356989432693808,-0.35621019785989694
207,2017-02,0.83340573,0.13684258,0.029751705,0.9570494,0.10709087730381839,-0.012041181758110836
208,2017-03,0.97545636,0.024261663,0.0002819424,0.97545636,0.023979717896249246,-0.28175253770093533
209,2017-04,0.8696324,0.1298065,0.00056104444,0.93268603,0.12924546107145338,0.05985461263232971
210,2017-06,0.9802111,0.018169232,0.0016196847,0.9802111,0.016549547684235222,-0.30586483858872415
211,2017-07,0.8410021,0.14352296,0.015474953,0.8703869,0.12804801552829304,0.05596867645461769
212,2017-08,0.99898046,0.0010078204,1.1656346e-05,0.99898046,0.0009961640171241015,-0.3563384961367318
213,2017-09,0.88179874,0.117384434,0.00081691897,0.90811473,0.1165675165909003,0.018712296476571622
214,2017-10,0.9615653,0.038348053,8.6552776e-05,0.9615653,0.03826150096923205,-0.23540546342892532
215,2017-11,0.95547205,0.008234946,0.036292993,0.95547205,-0.028058046034175277,-0.45062487650540617
216,2017-12,0.9944921,0.0054174783,9.042171e-05,0.9944921,0.005327056680471287,-0.34228393425839254
217,2018-01,0.9510887,0.048222683,0.0006885983,0.9510887,0.047534083167192875,-0.20531418885725156
218,2018-02,0.94053715,0.032361526,0.027101303,0.94053715,0.0052602244713853,-0.34250081735642324
219,2018-03,0.80437374,0.19553357,9.270192e-05,0.97410315,0.195440875803979,0.2746711931249024
220,2018-04,0.990341,0.009334268,0.00032468108,0.990341,0.009009587106049821,-0.3303334298801196
221,2018-05,0.9607209,0.03870148,0.0005776416,0.9607209,0.03812383564581978,-0.2358522133155651
222,2018-06,0.93882704,0.031187896,0.02998509,0.93882704,0.00120280293142514,-0.355667913965048
223,2018-07,0.73479134,0.26504573,0.00016292019,0.97869706,0.26488282322452505,0.5000233832713445
224,2018-08,0.9994599,0.00042256012,0.00011745199,0.9994599,0.0003051081221201457,-0.35858110259057496
225,2018-09,0.88984996,0.077951066,0.032198977,0.88984996,0.045752095348433386,-0.21109707474522588
226,2018-10,0.9988726,0.0010806328,4.6668352e-05,0.9988726,0.0010339643837748251,-0.3562158268319456
227,2018-11,0.9916931,0.008175239,0.00013166458,0.9916931,0.008043574826994396,-0.3334683215540977
228,2018-12,0.66626054,0.33372453,1.4902728e-05,0.9994559,0.3337096383176383,0.7233793532314872
229,2019-01,0.99894285,0.0010239305,3.321589e-05,0.99894285,0.000990714608633425,-0.3563561804930034
230,2019-02,0.7245074,0.2211548,0.054337844,0.82145166,0.16681695017962284,0.1817811667122933
231,2019-03,0.98442036,0.015372491,0.00020709477,0.98442036,0.015165397048804152,-0.31035666793357186
232,2019-04,0.9844917,0.01508339,0.0004249164,0.9844917,0.014658473460440292,-0.31200173039391543
233,2019-05,0.86602294,0.13370302,0.00027406213,0.9635461,0.1334289583897452,0.07343084887235617
234,2019-06,0.74779546,0.250282,0.001922495,0.94603217,0.248359511650627,0.446402127100348
235,2019-07,0.85647905,0.14265782,0.0008631432,0.9289027,0.1417946694132297,0.1005791557862934
236,2019-08,0.99706405,0.0026216542,0.00031432242,0.99706405,0.0023073317715898156,-0.3520835099778785
237,2019-09,0.7874739,0.08491961,0.1276065,0.8850458,-0.04268689259535563,-0.4980982371229233
238,2019-10,0.9352695,0.06459408,0.0001364919,0.9483855,0.06445758768859378,-0.15039423124496656
239,2019-12,0.69769114,0.30216095,0.00014796748,0.95310706,0.30201296643645037,0.6205176868453074
240,2020-01,0.98395157,0.015593108,0.00045530687,0.98395157,0.015137800905601276,-0.31044622261257154
241,2020-02,0.8414651,0.15811996,0.00041491512,0.9662791,0.15770504786516426,0.15221132860668546
242,2020-03,0.8957877,0.06131653,0.042895813,0.8957877,0.0184207182804433,-0.2997925378014286
243,2020-04,0.6647339,0.33516476,0.00010138738,0.99795336,0.33506337612364706,0.7277724872203803
244,2020-05,0.9967834,0.0031272434,8.940701e-05,0.9967834,0.0030378364745047293,-0.34971288471708056
245,2020-06,0.9893931,0.0102728745,0.00033399268,0.9893931,0.009938882638493851,-0.32731769095993485
246,2020-07,0.9440525,0.028156595,0.027790895,0.9440525,0.00036569870079412273,-0.3583844747580672
247,2020-08,0.99877983,0.0011987465,2.1440987e-05,0.99877983,0.0011773055102821672,-0.3557506578959297
248,2020-09,0.91180605,0.08306119,0.0051327385,0.9198806,0.07792845089977618,-0.10667874456054631
249,2020-10,0.8681843,0.1316243,0.00019136009,0.9931826,0.1314329327923076,0.06695337010513727
250,2020-11,0.98393357,0.015944475,0.000121942714,0.98393357,0.015822532512434657,-0.30822413966423623
251,2020-12,0.99327326,0.006472703,0.00025409416,0.99327326,0.00621860874465104,-0.33939067999702016
252,2021-01,0.97940004,0.020386945,0.00021304752,0.97940004,0.020173897609492997,-0.2941031408850639
